"cataid" "ra" "dec" "sigmaid"
"26080" 215304 133.5187 0.6065434 47857
"26081" 215306 133.543 0.457238 47860
"26082" 215307 133.5483 0.6128396 47858
"26083" 215308 133.5693 0.5134435 47861
"26084" 215309 133.5813 0.4989175 47864
"26085" 215310 133.5821 0.5772632 47865
"26086" 215311 133.584 0.620156 47863
"26087" 215312 133.5903 0.6095276 47868
"26088" 215313 133.5989 0.5765967 47867
"26089" 215314 133.6068 0.6248216 47869
"26090" 215315 133.6102 0.5899918 47871
"26091" 215316 133.6121 0.5409127 47870
"26092" 215323 133.594094656524 0.478622325632669 47876
"26093" 215324 133.595030951659 0.425246631120158 47877
"26094" 215325 133.596418981871 0.42418338448556 47878
"26095" 215332 133.5231 0.5444829 47886
"26096" 215335 133.6439 0.4850356 47890
"26097" 215336 133.6535 0.6281087 47891
"26098" 215337 133.6547 0.6257593 47892
"26099" 215338 133.675 0.5609679 47893
"26100" 215345 133.7569 0.549359 47896
"26101" 215348 133.7584 0.4999067 47897
"26102" 215349 133.6401 0.4564009 47898
"26103" 215350 133.6445 0.5489116 47899
"26104" 215351 133.6469 0.5884799 47901
"26105" 215352 133.6549 0.4993697 47902
"26106" 215353 133.6592 0.6163698 47900
"26107" 215354 133.6704 0.5728705 47903
"26108" 215355 133.686 0.6222923 47904
"26109" 215356 133.6922 0.5258289 47905
"26110" 215358 133.7086 0.5682442 47907
"26111" 215359 133.7152 0.5284291 47912
"26112" 215360 133.718 0.5297501 47913
"26113" 215361 133.7195 0.6268196 47908
"26114" 215363 133.7261 0.4203375 47911
"26115" 215364 133.7307 0.4468289 47914
"26116" 215365 133.7402 0.5932852 47915
"26117" 215368 133.7461 0.42724 47917
"26118" 215369 133.751638470797 0.58714720604099 47918
"26119" 215373 133.6479 0.4644761 47927
"26120" 215374 133.6485 0.610148 47923
"26121" 215378 133.6777 0.6174133 47930
"26122" 215380 133.6812 0.4333422 47929
"26123" 215403 133.834579918917 0.575134749072816 47951
"26124" 215406 133.8648 0.5249896 47953
"26125" 215407 133.8761 0.5772454 47954
"26126" 215409 133.7811 0.5687845 47955
"26127" 215411 133.7945 0.6239128 47956
"26128" 215413 133.8104 0.4484406 47958
"26129" 215414 133.8171 0.6256698 47961
"26130" 215415 133.8377 0.5562084 47960
"26131" 215418 133.86 0.5924484 47964
"26132" 215419 133.8613 0.4900131 47965
"26133" 215420 133.8657 0.4903707 47966
"26134" 215421 133.873391981862 0.503965401007326 47969
"26135" 215423 133.8798 0.5315691 47968
"26136" 215424 133.885 0.4694287 47970
"26137" 215425 133.9053 0.4743744 47971
"26138" 215426 133.9127 0.4670963 47974
"26139" 215427 133.9175 0.5273983 47972
"26140" 215428 133.9202 0.528733 47973
"26141" 215435 133.875853648538 0.521520029383018 47982
"26142" 215439 133.9172 0.4579888 47983
"26143" 215451 133.9188 0.4200346 47997
"26144" 215468 134.017 0.5307061 48012
"26145" 215471 134.0354 0.4301903 48014
"26146" 215472 134.0407 0.4231212 48015
"26147" 215479 133.9478 0.4566142 48020
"26148" 215480 133.9907 0.4613192 48022
"26149" 215481 133.9984 0.4728685 48023
"26150" 215482 134.0027 0.4248728 48021
"26151" 215483 134.023 0.5255413 48024
"26152" 215484 134.0246 0.606336 48025
"26153" 215485 134.0346 0.5154704 48026
"26154" 215486 134.0437 0.4517884 48027
"26155" 215487 134.0614 0.4361811 48028
"26156" 215488 134.0676 0.5504482 48029
"26157" 215489 134.0694 0.4391188 48030
"26158" 215496 133.93963035472 0.49408822149364 48034
"26159" 215499 133.97274473933 0.577042832382595 48043
"26160" 215500 133.9764 0.4641726 48038
"26161" 215502 133.980154344922 0.450741223516242 48040
"26162" 215510 134.010524332951 0.44557539185473 48055
"26163" 215521 133.9625 0.4597383 48063
"26164" 215535 134.085946196407 0.578786435009499 48074
"26165" 215544 134.1965 0.444765 48075
"26166" 215547 134.1446 0.4333111 48076
"26167" 215550 134.0716 0.608683 48078
"26168" 215552 134.0732 0.4386495 48079
"26169" 215553 134.0847 0.5394653 48081
"26170" 215557 134.138256152484 0.482655152025489 48084
"26171" 215558 134.1505 0.4454763 48085
"26172" 215559 134.1588 0.4196548 48089
"26173" 215560 134.1643 0.5316794 48090
"26174" 215575 134.2276 0.4924641 48101
"26175" 215576 134.227765101271 0.504317597342237 48103
"26176" 215578 134.2437 0.627301 48105
"26177" 215579 134.2533 0.5055359 48104
"26178" 215580 134.272 0.4783317 48106
"26179" 215581 134.2737 0.5569525 48107
"26180" 215583 134.3257 0.5880953 48108
"26181" 215585 134.3539 0.6216565 48110
"26182" 215586 134.3605 0.4965401 48109
"26183" 215587 134.222118806919 0.468941311899139 48113
"26184" 215589 134.2295 0.4533516 48112
"26185" 215591 134.2565 0.6103715 48114
"26186" 215593 134.2678 0.4379271 48120
"26187" 215596 134.2753 0.46128 48117
"26188" 215603 134.2567 0.6011932 48126
"26189" 215605 134.2983 0.6142045 48128
"26190" 215610 134.5185 0.4322021 48130
"26191" 215611 134.3915 0.4345666 48132
"26192" 215612 134.3927 0.5551077 48133
"26193" 215613 134.4016 0.5895604 48134
"26194" 215614 134.4628 0.4370555 48136
"26195" 215615 134.4635 0.5563488 48137
"26196" 215616 134.4743 0.441707 48139
"26197" 215617 134.4784 0.5780812 48140
"26198" 215618 134.4801 0.5207418 48141
"26199" 215619 134.4803 0.4407956 48142
"26200" 215620 134.5112 0.4547364 48145
"26201" 215625 134.469625679371 0.516123443330269 48151
"26202" 215639 134.5262 0.611635 48164
"26203" 215640 134.5452 0.5747104 48165
"26204" 215641 134.5636 0.4488932 48167
"26205" 215643 134.5694 0.5356861 48169
"26206" 215644 134.5748 0.487606 48166
"26207" 215645 134.6033 0.6019466 48170
"26208" 215646 134.6078 0.6028992 48171
"26209" 215647 134.6603 0.4662708 48173
"26210" 215648 134.6649 0.4246901 48172
"26211" 215651 134.54551260559 0.43647076739686 48177
"26212" 215652 134.5463 0.5431506 48178
"26213" 215654 134.5612 0.4441947 48179
"26214" 215662 134.5694 0.4396005 48188
"26215" 215674 134.748 0.51637 48198
"26216" 215675 134.77195762685 0.478872281537098 48199
"26217" 215681 134.8024 0.5578569 48205
"26218" 215692 134.9437 0.5067337 48214
"26219" 215695 134.8918 0.6083998 48217
"26220" 215696 134.893669531619 0.606874268984356 48218
"26221" 215697 134.9337 0.498671 48219
"26222" 215698 134.9434 0.5829499 48220
"26223" 215700 134.855082397141 0.46434249969269 48222
"26224" 215715 135.086726607019 0.542150214808629 48232
"26225" 215717 134.9778 0.4605295 48234
"26226" 215718 135.0227 0.5990164 48235
"26227" 215719 135.0483 0.5161259 48237
"26228" 215721 135.0598 0.4548462 48238
"26229" 215722 135.060542075618 0.560327922959378 48239
"26230" 215723 135.111 0.5480407 48241
"26231" 215725 135.0845 0.5231652 48243
"26232" 215726 135.0977 0.4391583 48244
"26233" 215730 135.0337 0.5722188 48246
"26234" 215747 135.1511 0.4242109 48259
"26235" 215748 135.155531078339 0.472429036221373 48258
"26236" 215756 135.146 0.6265222 48267
"26237" 215760 135.2275 0.6213753 48270
"26238" 215762 135.239 0.6275293 48276
"26239" 215763 135.2415 0.6044064 48277
"26240" 215764 135.25529769338 0.613355420008764 48274
"26241" 215767 135.1513 0.4501917 48281
"26242" 215782 135.2958 0.6170957 48291
"26243" 215783 135.323060216158 0.622794900217053 48293
"26244" 215784 135.3263 0.6224542 48294
"26245" 215785 135.350011158762 0.524758804675503 48295
"26246" 215789 135.310799746286 0.574282458952619 48299
"26247" 215791 135.3451 0.5053434 48302
"26248" 215792 135.348390231299 0.495280583330088 48303
"26249" 215793 135.3521 0.421791 48304
"26250" 215794 135.352938364017 0.500914786311157 48305
"26251" 215795 135.3704 0.4328432 48301
"26252" 215799 135.2938 0.5478919 48308
"26253" 215812 135.4383 0.5218654 48317
"26254" 215816 135.4235 0.5827453 48321
"26255" 215817 135.4303 0.5340121 48320
"26256" 215818 135.4446 0.5857054 48322
"26257" 215819 135.480263360434 0.420338851335704 48323
"26258" 215820 135.522 0.4839156 48324
"26259" 215821 135.5348 0.5955763 48325
"26260" 215822 135.5352 0.4994498 48326
"26261" 215823 135.536 0.5659895 48327
"26262" 215824 135.5536 0.4580296 48328
"26263" 215825 135.5522 0.4573342 48329
"26264" 215826 135.4174 0.5075164 48330
"26265" 215828 135.4215 0.4974659 48332
"26266" 215842 135.589 0.5725198 48344
"26267" 215843 135.6269 0.6043959 48345
"26268" 215845 135.660924219725 0.515146288906124 48346
"26269" 215847 135.5997 0.4701616 48348
"26270" 215848 135.6388 0.4495191 48351
"26271" 215850 135.639054533829 0.502980599599399 48349
"26272" 215852 135.6881 0.496721 48353
"26273" 215854 135.572757578143 0.557459655409263 48354
"26274" 215856 135.5863 0.4957397 48356
"26275" 215857 135.6007 0.4791643 48360
"26276" 215859 135.6129 0.5809097 48358
"26277" 215860 135.6175 0.464248 48359
"26278" 215862 135.6296 0.4578432 48364
"26279" 215863 135.6303 0.5995883 48365
"26280" 215866 135.6491 0.5528094 48369
"26281" 215869 135.687 0.4615952 48368
"26282" 215871 135.701895407234 0.442028935465603 48371
"26283" 215885 135.721825680971 0.420649250546862 48385
"26284" 215887 135.7658 0.5540927 48386
"26285" 215888 135.7698 0.5728152 48387
"26286" 215889 135.8294 0.4505568 48388
"26287" 215891 135.8433 0.4468527 48390
"26288" 215895 135.7649 0.6006229 48396
"26289" 215897 135.771014354078 0.601334086081241 48393
"26290" 215899 135.78261263412 0.581032214875562 48398
"26291" 215901 135.785679825296 0.466036137908046 48401
"26292" 215904 135.808323236724 0.620964028722097 48402
"26293" 215907 135.833407466693 0.537742036577364 48409
"26294" 215908 135.834 0.4708995 48410
"26295" 215909 135.836002446978 0.431031643561191 48405
"26296" 215910 135.8382 0.5704837 48406
"26297" 215912 135.852440325992 0.54876776232196 48411
"26298" 215934 135.872452751514 0.617742727451986 48434
"26299" 215937 135.8821 0.5094892 48435
"26300" 215943 135.8853 0.6213219 48441
"26301" 215944 135.911 0.5969302 48442
"26302" 215953 135.938377943132 0.524831287761551 48453
"26303" 215955 135.9627 0.5809524 48452
"26304" 215962 135.985486929931 0.428203230583632 48463
"26305" 215963 135.997032131384 0.534105937772948 48459
"26306" 215966 136.014491972278 0.620611081932863 48464
"26307" 215967 136.0158 0.5740536 48465
"26308" 215969 135.984391406474 0.588545221451274 48466
"26309" 215970 135.8666 0.5301922 48467
"26310" 215981 136.0319 0.5255555 48477
"26311" 215982 136.0323 0.6288252 48478
"26312" 215985 136.0417 0.6183184 48481
"26313" 215987 136.1266 0.4691891 48483
"26314" 215988 136.1285 0.4703418 48484
"26315" 215989 136.1391 0.4341509 48485
"26316" 215990 136.1424 0.6022753 48486
"26317" 215992 136.1628 0.6239132 48487
"26318" 215996 136.034024144168 0.520749350756161 48492
"26319" 215998 136.036723875304 0.612169928716317 48494
"26320" 216000 136.045563172916 0.434823220359264 48496
"26321" 216001 136.043507539691 0.435239496241706 48497
"26322" 216002 136.045594638067 0.614449274878075 48498
"26323" 216003 136.059258358036 0.615957108412088 48495
"26324" 216004 136.0649831128 0.614534457803916 48501
"26325" 216005 136.066 0.432406 48502
"26326" 216025 136.2068 0.4730119 48517
"26327" 216028 136.265 0.5285618 48520
"26328" 216030 136.3011 0.4385828 48522
"26329" 216031 136.3113 0.5369461 48523
"26330" 216034 136.1873 0.6246303 48525
"26331" 216036 136.2045 0.4637818 48528
"26332" 216037 136.261072264028 0.447735636695169 48529
"26333" 216039 136.1674 0.5851101 48531
"26334" 216040 136.2221 0.6035946 48532
"26335" 216041 136.2251 0.5413714 48533
"26336" 216060 136.4405 0.6291498 48545
"26337" 216062 136.372 0.5848958 48546
"26338" 216063 136.3714 0.5821454 48547
"26339" 216064 136.4445 0.4619712 48548
"26340" 216065 136.4564 0.5891936 48549
"26341" 216084 136.5385 0.5333682 48567
"26342" 216085 136.5887 0.5179924 48568
"26343" 216086 136.6012 0.4707986 48569
"26344" 216087 136.6057 0.5934654 48570
"26345" 216088 136.4734 0.4689708 48571
"26346" 216092 136.595883350229 0.471291288597044 48575
"26347" 216095 136.6027 0.5735232 48578
"26348" 216106 136.666101386532 0.461573953463812 48586
"26349" 216107 136.6679 0.588868 48587
"26350" 216108 136.6913 0.5916259 48588
"26351" 216109 136.724 0.6117954 48590
"26352" 216110 136.7399 0.5415125 48589
"26353" 216111 136.7458 0.5427751 48592
"26354" 216112 136.7631 0.4568041 48591
"26355" 216129 136.7685 0.4907936 48608
"26356" 216135 136.9118 0.4508192 48614
"26357" 216138 136.767 0.459401 48617
"26358" 216139 136.771623760442 0.531003530627483 48618
"26359" 216143 136.876 0.5223179 48622
"26360" 216149 137.0244 0.573335 48627
"26361" 216152 137.061855594913 0.629049272911369 48629
"26362" 216153 136.9176 0.4759956 48631
"26363" 216154 136.9259 0.6111482 48630
"26364" 216155 136.9455 0.5751337 48632
"26365" 216156 136.9545 0.6040546 48633
"26366" 216158 136.9952 0.5837892 48636
"26367" 216159 137.0019 0.4475943 48634
"26368" 216162 137.0277 0.6271248 48637
"26369" 216163 137.0315 0.619512 48638
"26370" 216164 137.0336 0.592139 48642
"26371" 216165 137.0342 0.5407085 48643
"26372" 216166 137.0408 0.4922484 48641
"26373" 216184 137.1743 0.4846883 48653
"26374" 216185 137.064 0.4582007 48654
"26375" 216186 137.0682 0.5335547 48656
"26376" 216187 137.0818 0.5459743 48655
"26377" 216188 137.149994846475 0.508328204509091 48657
"26378" 216189 137.1706 0.4199689 48658
"26379" 216190 137.182 0.5494688 48659
"26380" 216192 137.1961 0.5461002 48661
"26381" 216193 137.2011 0.4244337 48662
"26382" 216198 137.133796076114 0.509583676629253 48668
"26383" 216199 137.147150057908 0.582384826266459 48666
"26384" 216205 137.1571 0.4686052 48674
"26385" 216208 137.241989194139 0.449936178736763 48676
"26386" 216213 137.332854913141 0.602691489317101 48677
"26387" 216214 137.338437804122 0.587956909865714 48678
"26388" 216217 137.2501 0.4767171 48680
"26389" 216219 137.2735 0.4703766 48683
"26390" 216220 137.27 0.4727283 48684
"26391" 216221 137.2789 0.4986759 48685
"26392" 216222 137.2943 0.5011558 48686
"26393" 216224 137.3563 0.4617758 48688
"26394" 216228 137.2721 0.5396755 48691
"26395" 216229 137.276408027135 0.590776593622312 48697
"26396" 216235 137.3407 0.4326958 48699
"26397" 216237 137.357189732992 0.56808100836585 48701
"26398" 216238 137.3577 0.5391641 48702
"26399" 216259 137.3703 0.5085009 48718
"26400" 216261 137.4234 0.4480326 48720
"26401" 216262 137.4369 0.4387443 48721
"26402" 216265 137.4953 0.5701071 48724
"26403" 216270 137.4721 0.424852 48730
"26404" 216293 137.563 0.5604624 48750
"26405" 216294 137.5775 0.466284 48749
"26406" 216298 137.6317 0.5285565 48754
"26407" 216299 137.6571 0.4456226 48755
"26408" 216304 137.5434 0.4700465 48760
"26409" 216311 137.6963 0.6060774 48766
"26410" 216312 137.717602461041 0.589711182853241 48767
"26411" 216315 137.7056 0.4702602 48770
"26412" 216316 137.718 0.6262061 48771
"26413" 216317 137.7211 0.580575 48772
"26414" 216318 137.737 0.4437924 48773
"26415" 216320 137.7758 0.6050501 48776
"26416" 216321 137.7794 0.4404508 48777
"26417" 216325 137.6991 0.4618485 48785
"26418" 216326 137.7043 0.5648072 48780
"26419" 216328 137.715393469709 0.55269351092009 48782
"26420" 216329 137.716693946301 0.536389407443927 48783
"26421" 216330 137.758862036207 0.457069878248665 48786
"26422" 216335 137.7824 0.600027 48790
"26423" 216337 137.797923506423 0.512251044686862 48795
"26424" 216338 137.799515806657 0.532169913068021 48796
"26425" 216339 137.8045 0.47516 48792
"26426" 216355 137.820076689827 0.534594658969054 48811
"26427" 216362 137.911947676545 0.595404131512912 48812
"26428" 216365 137.8372 0.6210516 48814
"26429" 216366 137.8892 0.6157916 48816
"26430" 216367 137.8127 0.608096 48817
"26431" 216369 137.862211894385 0.58610783973015 48822
"26432" 216372 137.9003 0.4290904 48821
"26433" 216373 137.9104 0.4651425 48826
"26434" 216374 137.9146 0.5810883 48827
"26435" 216375 137.9254 0.514233 48828
"26436" 216379 137.9585 0.5425413 48829
"26437" 216380 137.959 0.5382144 48830
"26438" 216395 138.0113 0.4525697 48839
"26439" 216396 138.0179 0.421794 48843
"26440" 216398 138.0221 0.4836595 48840
"26441" 216399 138.026417766817 0.483909800857365 48841
"26442" 216400 138.023341745793 0.485362316914801 48842
"26443" 216401 138.0244 0.448888 48846
"26444" 216402 138.036395868376 0.469635658739343 48845
"26445" 216403 138.0461 0.4668121 48848
"26446" 216406 138.1023 0.4507205 48850
"26447" 216410 137.9971 0.4658604 48854
"26448" 216414 138.008528129028 0.466198716025836 48858
"26449" 216418 138.039738426433 0.499978997566051 48865
"26450" 216424 138.098208317307 0.509155196857108 48866
"26451" 216425 138.105363836421 0.517352121587851 48867
"26452" 216429 138.0754 0.481786 48875
"26453" 216440 138.129486597073 0.543643425759576 48885
"26454" 216441 138.1326 0.5255837 48884
"26455" 216443 138.2009 0.4229033 48887
"26456" 216444 138.198142550131 0.422339168665963 48888
"26457" 216449 138.1666 0.4460876 48893
"26458" 216450 138.1806 0.4441018 48892
"26459" 216451 138.1914 0.4318467 48896
"26460" 216452 138.1928 0.5977233 48894
"26461" 216453 138.1936 0.4677877 48895
"26462" 216454 138.1142 0.5127469 48897
"26463" 216457 138.145341150755 0.471323605272116 48903
"26464" 216471 138.2298 0.558696 48914
"26465" 216480 138.32365473478 0.553151487182866 48918
"26466" 216482 138.3619 0.4319615 48920
"26467" 216483 138.3935 0.5697661 48921
"26468" 216484 138.3992 0.506294 48922
"26469" 216486 138.2934 0.4776826 48923
"26470" 216491 138.377793546639 0.55374744458426 48930
"26471" 216496 138.345 0.6021295 48934
"26472" 216505 138.4382 0.6219062 48941
"26473" 216507 138.4957 0.508496 48945
"26474" 216509 138.504848471764 0.525643975778924 48944
"26475" 216510 138.5226 0.4794178 48946
"26476" 216514 138.5571 0.4275677 48949
"26477" 216516 138.445 0.4210196 48954
"26478" 216518 138.461278403013 0.567202168203047 48953
"26479" 216522 138.5491 0.4799458 48958
"26480" 216527 138.475402904337 0.528232162262937 48963
"26481" 216532 138.6184 0.4455666 48964
"26482" 216536 138.5811 0.4384503 48968
"26483" 216546 138.594532483612 0.461172877518073 48978
"26484" 216559 138.8492 0.5060719 48985
"26485" 216560 138.712 0.5615346 48986
"26486" 216564 138.774151635712 0.556680615826034 48992
"26487" 216567 138.826283139607 0.446223065385309 48990
"26488" 216587 138.9041 0.556704 49010
"26489" 216589 138.9151 0.4768357 49014
"26490" 216590 138.913940189288 0.477189394223336 49015
"26491" 216591 138.9164 0.5776437 49016
"26492" 216592 138.9266 0.4204511 49012
"26493" 216594 138.972220268266 0.469457269184911 49017
"26494" 216596 139.001219881481 0.452908653422323 49020
"26495" 216597 139.0045 0.5520826 49022
"26496" 216598 139.005 0.5216263 49023
"26497" 216599 139.005543245609 0.524095477894311 49019
"26498" 216603 138.927095238922 0.552887245698565 49031
"26499" 216604 138.931753590413 0.528234451395964 49025
"26500" 216612 138.965 0.488487 49034
"26501" 216614 138.987623373464 0.433783655185792 49037
"26502" 216616 139.003962277805 0.46414366778321 49041
"26503" 216621 138.8902 0.4622722 49046
"26504" 216631 139.011221506636 0.464032435007665 49056
"26505" 216636 139.0292 0.44868 49058
"26506" 216639 139.07482650617 0.469575589996388 49063
"26507" 216640 139.07945247316 0.496751513347204 49061
"26508" 216641 139.0801 0.4941466 49062
"26509" 216642 139.0982 0.4591106 49064
"26510" 216643 139.121 0.6035068 49065
"26511" 216644 139.1358 0.5733198 49066
"26512" 216645 139.015483573442 0.561483343598231 49067
"26513" 216653 139.0927 0.4671977 49072
"26514" 216656 139.117713985109 0.589657853833636 49082
"26515" 216659 139.139146339681 0.558570476480036 49080
"26516" 216661 139.145096804012 0.491248859187376 49083
"26517" 216664 139.098554076012 0.448366937408825 49085
"26518" 216670 139.2085 0.5727129 49093
"26519" 216672 139.2176 0.5205339 49092
"26520" 216676 139.2129 0.5835776 49096
"26521" 216677 139.264206659651 0.55482840813296 49097
"26522" 216680 139.178663296847 0.452754566968871 49103
"26523" 216683 139.204639999926 0.612051287615679 49102
"26524" 216684 139.2241 0.5668895 49104
"26525" 216686 139.3006 0.6026871 49105
"26526" 216690 139.2502 0.5683627 49110
"26527" 216700 139.3592 0.573349 49118
"26528" 216716 139.3808 0.428214 49119
"26529" 216717 139.3335 0.4457766 49120
"26530" 216718 139.361 0.4354258 49121
"26531" 216719 139.3985 0.6068881 49123
"26532" 216722 139.4302 0.4412783 49125
"26533" 216726 139.4044 0.4504828 49128
"26534" 216736 139.4975 0.6116348 49137
"26535" 216738 139.5171 0.6210201 49138
"26536" 216739 139.5975 0.4597736 49140
"26537" 216740 139.6048 0.500003 49141
"26538" 216743 139.551955105271 0.593884027650763 49144
"26539" 216744 139.5976 0.609906 49145
"26540" 216745 139.503 0.5291259 49146
"26541" 216749 139.5904 0.6279934 49150
"26542" 216759 139.643512855354 0.621064482963435 49157
"26543" 216761 139.680686339428 0.496135338966989 49159
"26544" 216763 139.7053 0.5452621 49162
"26545" 216764 139.734 0.5950711 49161
"26546" 216766 139.6529 0.4663596 49164
"26547" 216771 139.706413154356 0.533216529907337 49168
"26548" 216774 139.734662442735 0.584374123939092 49172
"26549" 216775 139.747327934692 0.597387100616801 49173
"26550" 216782 139.743536570685 0.589510813243651 49179
"26551" 216789 139.7778 0.5053188 49183
"26552" 216790 139.8209 0.5923382 49184
"26553" 216794 139.815455697651 0.576580099271379 49188
"26554" 216810 139.9109 0.5256689 49204
"26555" 216816 139.9369 0.5543136 49206
"26556" 216817 139.9374 0.4355893 49207
"26557" 216818 139.9641 0.592479 49208
"26558" 216819 139.9982 0.5639806 49209
"26559" 216820 140.005082497628 0.463520094955089 49210
"26560" 216821 140.0573 0.5098454 49211
"26561" 216822 139.9334 0.4417628 49212
"26562" 216826 140.015835612072 0.489742267524167 49216
"26563" 216843 140.1924 0.6047161 49227
"26564" 216846 140.0978 0.5241613 49229
"26565" 216848 140.174 0.520463 49231
"26566" 216849 140.1842 0.4680772 49232
"26567" 216850 140.1893 0.4799359 49233
"26568" 216851 140.2077 0.5590446 49234
"26569" 216858 140.097366064828 0.592207925968784 49245
"26570" 216859 140.1053 0.6223548 49241
"26571" 216860 140.1095 0.4847467 49242
"26572" 216861 140.11527487606 0.623174216036618 49243
"26573" 216866 140.178546605944 0.598793011664248 49247
"26574" 216872 140.0589 0.5679757 49255
"26575" 216885 140.231229421035 0.587773180655778 49267
"26576" 216889 140.3398 0.4225846 49270
"26577" 216890 140.2221 0.5366686 49272
"26578" 216891 140.2401 0.5897226 49273
"26579" 216892 140.2412 0.5614304 49276
"26580" 216893 140.2521 0.4820906 49274
"26581" 216894 140.26005347684 0.493379072740514 49275
"26582" 216897 140.3046 0.4270524 49280
"26583" 216898 140.3138 0.4513949 49281
"26584" 216900 140.3274 0.44209 49282
"26585" 216902 140.3547 0.4622691 49284
"26586" 216903 140.355 0.5111513 49287
"26587" 216915 140.3273 0.4467861 49298
"26588" 216927 140.469599366791 0.476855097278834 49307
"26589" 216928 140.3722 0.5606533 49308
"26590" 216929 140.4035 0.5496088 49310
"26591" 216930 140.4045 0.619589 49311
"26592" 216931 140.4046 0.6166103 49309
"26593" 216933 140.4219 0.4968126 49312
"26594" 216934 140.4625 0.6076181 49314
"26595" 216935 140.4808 0.4744658 49315
"26596" 216936 140.5019 0.4448812 49316
"26597" 216938 140.390493633959 0.577854025431671 49319
"26598" 216942 140.47529742161 0.482102356223571 49324
"26599" 216952 140.5082 0.4197559 49332
"26600" 216953 140.6233 0.614998 49333
"26601" 216954 140.51561510382 0.455750208454008 49334
"26602" 216956 140.5434 0.5549555 49336
"26603" 216960 140.586894352132 0.470637655133975 49338
"26604" 216962 140.602575734728 0.585571501657584 49340
"26605" 216967 140.6491 0.5088854 49347
"26606" 216973 140.6345 0.452327 49353
"26607" 216977 140.682752899784 0.551541767460403 49354
"26608" 216978 140.7165 0.5316582 49355
"26609" 216979 140.7479 0.4578952 49356
"26610" 216980 140.769864107001 0.522213567948038 49357
"26611" 216981 140.7818 0.542981 49359
"26612" 216982 140.7996 0.4335193 49358
"26613" 216985 140.6858 0.5659256 49362
"26614" 216988 140.722036005009 0.611117863652684 49367
"26615" 216990 140.753411156258 0.577723987629493 49364
"26616" 216991 140.774655871696 0.536961200149526 49371
"26617" 216995 140.787915988704 0.580112409356699 49368
"26618" 216998 140.767959655557 0.607730139148558 49376
"26619" 217009 140.8117 0.4307738 49384
"26620" 217010 140.8119 0.4778354 49385
"26621" 217011 140.8254 0.5614264 49387
"26622" 217015 140.8452 0.4474216 49390
"26623" 217016 140.8533 0.4406826 49391
"26624" 217017 140.879 0.5224952 49392
"26625" 217018 140.8967 0.4410636 49393
"26626" 217019 140.9039 0.5740027 49394
"26627" 217020 140.9043 0.4940495 49395
"26628" 217023 140.8196 0.4720169 49398
"26629" 217025 140.8402 0.4324304 49399
"26630" 217026 140.8419 0.5854546 49400
"26631" 217027 140.8672 0.444508 49401
"26632" 217030 140.9309 0.5005364 49405
"26633" 217032 140.9505 0.431645 49407
"26634" 217034 140.8848 0.6237886 49410
"26635" 217048 140.9626 0.4809714 49415
"26636" 217049 140.9956 0.6058996 49416
"26637" 217052 140.963884960151 0.611436211188753 49417
"26638" 218668 138.06 0.8413492 49426
"26639" 218669 138.0987 0.8500431 49427
"26640" 218670 138.248692205098 0.848356842221157 49428
"26641" 218671 138.3091 0.8569214 49429
"26642" 218672 138.3585 0.8545205 49431
"26643" 218673 138.3798 0.8524276 49430
"26644" 218678 138.917977538426 0.8419722784526 49435
"26645" 218681 139.2505 0.8440709 49437
"26646" 218682 139.4421 0.8735857 49438
"26647" 218684 139.40723167604 0.842078943741616 49440
"26648" 218688 139.6075 0.8495481 49444
"26649" 218692 139.6256 0.848032 49447
"26650" 218695 139.714 0.8634245 49450
"26651" 218696 139.7287 0.8722717 49451
"26652" 218702 139.8793 0.8449675 49457
"26653" 218711 139.9796 0.8598403 49464
"26654" 218712 140.0015 0.842553 49467
"26655" 218713 140.01 0.8442044 49466
"26656" 218714 140.0195 0.8830373 49468
"26657" 218716 139.9889 0.8454598 49470
"26658" 218717 139.990745314452 0.845590168622183 49471
"26659" 218721 140.1505 0.879347 49473
"26660" 218722 140.177 0.8429303 49474
"26661" 218724 140.1522 0.8520535 49476
"26662" 218729 140.2117 0.8444803 49479
"26663" 218730 140.215 0.844958 49480
"26664" 218731 140.244685485 0.870345778406591 49481
"26665" 218733 140.2976 0.885919 49483
"26666" 218734 140.2194 0.8550776 49484
"26667" 218735 140.2715 0.83964 49485
"26668" 218737 140.3261 0.8763839 49487
"26669" 218743 140.4954 0.8661332 49492
"26670" 218746 140.386961513474 0.886089825122988 49495
"26671" 218756 140.7854 0.8715538 49504
"26672" 218757 140.7562 0.8480958 49505
"26673" 218764 140.8142 0.8531306 49510
"26674" 218765 140.9099 0.8945169 49511
"26675" 218767 140.8667 0.8667192 49513
"26676" 218768 140.8681 0.8397057 49514
"26677" 218769 140.877887500534 0.880153801776047 49517
"26678" 218770 140.880499706823 0.858097606550523 49515
"26679" 218772 140.9844 0.8947604 49518
"26680" 218774 140.9619 0.844363 49519
"26681" 219673 178.5093 1.548867 49591
"26682" 219675 178.5511 1.565918 49593
"26683" 219676 178.636906569719 1.50557335265627 49595
"26684" 219677 178.5027 1.623965 49600
"26685" 219678 178.5196 1.525284 49596
"26686" 219680 178.5633 1.590575 49598
"26687" 219684 178.5149 1.458887 49604
"26688" 219686 178.588 1.637076 49605
"26689" 219699 178.6809 1.517274 49616
"26690" 219701 178.6992 1.473596 49619
"26691" 219702 178.711644210648 1.55769837581624 49620
"26692" 219703 178.7296 1.579082 49623
